User Class	Origin	Destination	Interval	Type	Probability of Choice	Vehicles Generated	Vehicles Arrived	Cost	Distance	Travel Time	Travel Time Deviation	Speed
163: Car	61889: I27	60690: I3	1970-01-02T14:00:00	RC		1 (100.00)	0	0	6367.48	0	0	
163: Car	61889: I27	60715: I4	1970-01-02T14:00:00	RC		2 (100.00)	0	0	5491.94	0	0	
163: Car	62116: E19	62038: I30	1970-01-02T14:00:00	RC		3 (100.00)	0	0	5917.38	0	0	
163: Car	61889: I27	60796: I6	1970-01-02T14:00:00	Mixed		8 (100.00)	0	0	7530.27	0	0	
163: Car	61889: I27	61034: I8	1970-01-02T14:00:00	RC		4 (100.00)	0	0	4012.93	0	0	
163: Car	61889: I27	61185: I12	1970-01-02T14:00:00	Mixed		7 (100.00)	0	0	3079.55	0	0	
163: Car	61889: I27	60941: I7	1970-01-02T14:00:00	RC		1 (100.00)	0	0	6484.62	0	0	
163: Car	61889: I27	60609: I2	1970-01-02T14:00:00	RC		5 (100.00)	0	0	5348.41	0	0	
163: Car	61770: I26	62105: E6	1970-01-02T14:00:00	RC		78 (100.00)	33	0	6073.12	397.512	39.4381	55.0002
163: Car	61770: I26	62106: E5	1970-01-02T14:00:00	Mixed		98 (100.00)	29	0	4830.62	316.064	25.9674	55.0213
163: Car	61889: I27	60509: I1	1970-01-02T14:00:00	RC		11 (100.00)	0	0	3692.41	0	0	
163: Car	61770: I26	62107: E13	1970-01-02T14:00:00	RC		134 (100.00)	26	0	8179.19	374.103	23.2702	78.7084
163: Car	61770: I26	62111: E4	1970-01-02T14:00:00	RC		649 (100.00)	244	0	1708.8	122.299	9.50338	50.3003
163: Car	61770: I26	62116: E19	1970-01-02T14:00:00	RC		4 (100.00)	1	0	4317.25	313.804	0	49.5281
163: Car	61770: I26	62113: E21	1970-01-02T14:00:00	RC		495 (100.00)	191	0	1775.32	3423.14	4852.99	1.86704
163: Car	61770: I26	62115: E20	1970-01-02T14:00:00	RC		291 (100.00)	31	0	3252.91	1164.75	3848.58	10.054
163: Car	61889: I27	61340: I17	1970-01-02T14:00:00	RC		5 (100.00)	0	0	3224.79	0	0	
163: Car	61889: I27	62101: E12	1970-01-02T14:00:00	RC		20 (100.00)	0	0	7286.47	0	0	
163: Car	61889: I27	62105: E6	1970-01-02T14:00:00	RC		8 (100.00)	0	0	8641.67	0	0	
163: Car	61889: I27	61369: I18	1970-01-02T14:00:00	RC		4 (100.00)	0	0	1500.91	0	0	
163: Car	61889: I27	62106: E5	1970-01-02T14:00:00	Mixed		10 (100.00)	0	0	7866.7	0	0	
163: Car	61889: I27	62111: E4	1970-01-02T14:00:00	Mixed		85 (100.00)	0	0	4989.75	0	0	
163: Car	61889: I27	62113: E21	1970-01-02T14:00:00	RC		265 (100.00)	262	0	1686.56	125.386	9.1731	48.4233
163: Car	61889: I27	62107: E13	1970-01-02T14:00:00	RC		29 (100.00)	0	0	6527.24	0	0	
163: Car	61889: I27	62038: I30	1970-01-02T14:00:00	Mixed		10 (100.00)	0	0	4503.13	0	0	
163: Car	61889: I27	61444: I19	1970-01-02T14:00:00	RC		10 (100.00)	0	0	1670.71	0	0	
163: Car	61889: I27	61479: I20	1970-01-02T14:00:00	RC		9 (100.00)	0	0	2103.63	0	0	
163: Car	61889: I27	62025: I29	1970-01-02T14:00:00	RC		1 (100.00)	0	0	3066.84	0	0	
163: Car	61889: I27	61551: I21	1970-01-02T14:00:00	RC		3 (100.00)	0	0	2423.55	0	0	
163: Car	61889: I27	61576: I22	1970-01-02T14:00:00	RC		1 (100.00)	0	0	522.239	0	0	
163: Car	61889: I27	61770: I26	1970-01-02T14:00:00	RC		7 (100.00)	7	0	2726.33	225.237	63.2645	43.5754
163: Car	61889: I27	61625: I23	1970-01-02T14:00:00	RC		2 (100.00)	0	0	359.494	0	0	
163: Car	61889: I27	61634: I24	1970-01-02T14:00:00	RC		11 (100.00)	11	0	1046.68	88.8733	5.93385	42.3981
163: Car	61770: I26	62101: E12	1970-01-02T14:00:00	RC		83 (100.00)	16	0	9195.04	445.848	27.0803	74.2453
163: Car	61770: I26	60690: I3	1970-01-02T14:00:00	RC		7 (100.00)	1	0	3113.82	262.954	0	42.6301
163: Car	61770: I26	60715: I4	1970-01-02T14:00:00	RC		14 (100.00)	3	0	3772.46	263.13	9.56049	51.6126
163: Car	61770: I26	62038: I30	1970-01-02T14:00:00	RC		24 (100.00)	22	0	1875.85	136.554	10.8555	49.4534
163: Car	61770: I26	60796: I6	1970-01-02T14:00:00	RC		16 (100.00)	6	0	6601.39	343.683	25.3526	69.1481
163: Car	61770: I26	61034: I8	1970-01-02T14:00:00	RC		11 (100.00)	3	0	5588.16	5671.72	9189.36	3.54696
163: Car	61770: I26	61153: I10	1970-01-02T14:00:00	RC		1 (100.00)	0	0	7121.83	0	0	
163: Car	61770: I26	60941: I7	1970-01-02T14:00:00	RC		16 (100.00)	7	0	5797.23	302.986	14.4889	68.8811
163: Car	61770: I26	60609: I2	1970-01-02T14:00:00	RC		56 (100.00)	20	0	1162.54	84.5684	5.86208	49.4884
163: Car	61685: I25	62101: E12	1970-01-02T14:00:00	RC		56 (100.00)	6	0	9592.38	489.543	56.641	70.5404
163: Car	61685: I25	62105: E6	1970-01-02T14:00:00	Mixed		40 (100.00)	4	0	8381.92	497.66	17.2651	60.6336
163: Car	61770: I26	60509: I1	1970-01-02T14:00:00	RC		59 (100.00)	59	0	152	10.6203	0.917038	51.5241
163: Car	61685: I25	62106: E5	1970-01-02T14:00:00	Mixed		56 (100.00)	6	0	7266.31	407.623	41.4696	64.1738
163: Car	61685: I25	62107: E13	1970-01-02T14:00:00	RC		82 (100.00)	2	0	8576.53	8162.67	10833.5	3.78252
163: Car	61685: I25	62115: E20	1970-01-02T14:00:00	RC		168 (100.00)	5	0	1173.79	3156.31	6892.9	1.33879
163: Car	61685: I25	62111: E4	1970-01-02T14:00:00	Mixed		263 (100.00)	87	0	2773.55	182.005	23.1896	54.8599
163: Car	61685: I25	62113: E21	1970-01-02T14:00:00	RC		270 (100.00)	258	0	176.945	27.2903	37.9273	23.3417
163: Car	61770: I26	61160: I11	1970-01-02T14:00:00	RC		3 (100.00)	0	0	7957.48	0	0	
163: Car	61770: I26	61625: I23	1970-01-02T14:00:00	RC		3 (100.00)	0	0	2596.35	0	0	
163: Car	61770: I26	61634: I24	1970-01-02T14:00:00	RC		28 (100.00)	7	0	2041.08	126.243	10.0587	58.2047
163: Car	61770: I26	61185: I12	1970-01-02T14:00:00	RC		21 (100.00)	4	0	4598.2	4180.38	7796.95	3.95981
163: Car	61770: I26	61685: I25	1970-01-02T14:00:00	RC		12 (100.00)	7	0	1871.98	4376.4	5320.12	1.53988
163: Car	61770: I26	61922: I28	1970-01-02T14:00:00	RC		4 (100.00)	0	0	8469.61	0	0	
163: Car	61770: I26	62025: I29	1970-01-02T14:00:00	RC		4 (100.00)	4	0	1341	91.5096	2.91852	52.7552
163: Car	61770: I26	61889: I27	1970-01-02T14:00:00	RC		8 (100.00)	0	0	3179.96	0	0	
163: Car	61770: I26	61576: I22	1970-01-02T14:00:00	RC		4 (100.00)	0	0	3603.38	0	0	
163: Car	61770: I26	61270: I13	1970-01-02T14:00:00	RC		2 (100.00)	2	0	3977.64	294.582	0.678152	48.6096
163: Car	61770: I26	61281: I14	1970-01-02T14:00:00	RC		1 (100.00)	1	0	4626.14	290.822	0	57.2657
163: Car	61770: I26	61551: I21	1970-01-02T14:00:00	RC		14 (100.00)	9	0	2023.19	408.638	805.262	17.8238
163: Car	61770: I26	61320: I15	1970-01-02T14:00:00	RC		1 (100.00)	0	0	3717.15	0	0	
163: Car	61770: I26	61340: I17	1970-01-02T14:00:00	RC		6 (100.00)	6	0	2388.92	168.856	8.164	50.9315
163: Car	61770: I26	61479: I20	1970-01-02T14:00:00	RC		19 (100.00)	19	0	3462.36	260.138	24.1282	47.915
163: Car	61770: I26	61369: I18	1970-01-02T14:00:00	RC		13 (100.00)	13	0	1829.05	137.095	6.59573	48.0293
163: Car	61770: I26	61444: I19	1970-01-02T14:00:00	RC		17 (100.00)	9	0	2827.15	3540.45	3351.6	2.8747
163: Car	61889: I27	62115: E20	1970-01-02T14:00:00	Mixed		240 (100.00)	16	0	2495.45	17935.4	220.289	0.500888
163: Car	62025: I29	61281: I14	1970-01-02T14:00:00	RC		1 (100.00)	1	0	3230.18	242.35	0	47.9829
163: Car	62025: I29	61340: I17	1970-01-02T14:00:00	RC		7 (100.00)	7	0	1372.15	107.176	4.20868	46.0902
163: Car	61889: I27	62116: E19	1970-01-02T14:00:00	RC		6 (100.00)	6	0	792.949	53.3189	3.12565	53.5385
163: Car	62025: I29	61369: I18	1970-01-02T14:00:00	RC		10 (100.00)	10	0	812.286	70.9655	4.86127	41.2064
163: Car	62025: I29	61479: I20	1970-01-02T14:00:00	RC		5 (100.00)	5	0	2445.6	198.083	16.6874	44.4468
163: Car	62025: I29	61551: I21	1970-01-02T14:00:00	RC		8 (100.00)	7	0	1016.04	69.9911	2.82035	52.2601
163: Car	62025: I29	61444: I19	1970-01-02T14:00:00	RC		5 (100.00)	3	0	1810.39	149.855	19.9342	43.4913
163: Car	62025: I29	61270: I13	1970-01-02T14:00:00	RC		4 (100.00)	4	0	2960.88	242.418	3.99165	43.9702
163: Car	62025: I29	60509: I1	1970-01-02T14:00:00	RC		15 (100.00)	15	0	833.622	63.0365	3.58381	47.608
163: Car	62025: I29	60609: I2	1970-01-02T14:00:00	Mixed		19 (100.00)	8	0	1395.37	90.2734	15.9988	55.6458
163: Car	62025: I29	61185: I12	1970-01-02T14:00:00	RC		1 (100.00)	0	0	3581.43	0	0	
163: Car	62025: I29	60715: I4	1970-01-02T14:00:00	Mixed		5 (100.00)	1	0	2667.66	173.522	0	55.345
163: Car	62025: I29	60796: I6	1970-01-02T14:00:00	RC		3 (100.00)	3	0	5205.42	305.934	16.602	61.2535
163: Car	62025: I29	61160: I11	1970-01-02T14:00:00	RC		4 (100.00)	3	0	6561.52	327.484	14.285	72.1302
163: Car	62025: I29	60941: I7	1970-01-02T14:00:00	RC		7 (100.00)	2	0	4401.27	232.67	19.3656	68.099
163: Car	62025: I29	61034: I8	1970-01-02T14:00:00	Mixed		8 (100.00)	4	0	5358.47	346.473	119.242	55.6768
163: Car	62025: I29	61576: I22	1970-01-02T14:00:00	RC		3 (100.00)	3	0	2126.94	10799.3	264.208	0.709022
163: Car	62025: I29	62107: E13	1970-01-02T14:00:00	Mixed		50 (100.00)	10	0	6947.43	299.515	16.475	83.504
163: Car	62025: I29	62111: E4	1970-01-02T14:00:00	Mixed		153 (100.00)	41	0	2008.97	128.834	25.9237	56.1363
163: Car	62025: I29	61625: I23	1970-01-02T14:00:00	Mixed		7 (100.00)	0	0	3026.02	0	0	
163: Car	62025: I29	62113: E21	1970-01-02T14:00:00	Mixed		133 (100.00)	12	0	2878.31	1488.25	4444.53	6.96245
163: Car	62038: I30	60509: I1	1970-01-02T14:00:00	RC		30 (100.00)	26	0	1565.74	93.0474	5.91725	60.5783
163: Car	62038: I30	60609: I2	1970-01-02T14:00:00	RC		76 (100.00)	39	0	1224.76	62.8162	4.43008	70.1907
163: Car	62025: I29	62115: E20	1970-01-02T14:00:00	Mixed		74 (100.00)	2	0	3290.3	223.638	27.2169	52.9653
163: Car	62025: I29	62106: E5	1970-01-02T14:00:00	Mixed		35 (100.00)	13	0	3546.6	237.981	17.564	53.6504
163: Car	62025: I29	61634: I24	1970-01-02T14:00:00	RC		4 (100.00)	1	0	2722.44	210.032	0	46.6632
163: Car	62025: I29	61685: I25	1970-01-02T14:00:00	RC		5 (100.00)	5	0	1242.99	89.8761	4.1524	49.7883
163: Car	62025: I29	62105: E6	1970-01-02T14:00:00	Mixed		18 (100.00)	4	0	4829.09	316.224	8.61778	54.976
163: Car	62025: I29	61770: I26	1970-01-02T14:00:00	RC		5 (100.00)	2	0	1453.95	103.195	10.1372	50.7214
163: Car	62025: I29	61889: I27	1970-01-02T14:00:00	RC		2 (100.00)	0	0	2908.74	0	0	
163: Car	62025: I29	62101: E12	1970-01-02T14:00:00	Mixed		28 (100.00)	12	0	7876.24	389.685	17.4385	72.7625
163: Car	62025: I29	61922: I28	1970-01-02T14:00:00	RC		2 (100.00)	0	0	7073.65	0	0	
163: Car	62025: I29	62038: I30	1970-01-02T14:00:00	RC		16 (100.00)	16	0	460.953	44.0816	7.13778	37.6446
163: Car	61922: I28	62116: E19	1970-01-02T14:00:00	Mixed		3 (100.00)	1	0	9936.72	6102.5	0	5.86189
163: Car	61922: I28	61185: I12	1970-01-02T14:00:00	RC		29 (100.00)	9	0	3131.56	187.773	15.4641	60.0387
163: Car	61922: I28	61270: I13	1970-01-02T14:00:00	RC		6 (100.00)	4	0	4500.77	285.754	22.1288	56.7019
163: Car	61922: I28	62115: E20	1970-01-02T14:00:00	Mixed		231 (100.00)	143	0	8815.31	3522.5	3170.65	9.00925
163: Car	61922: I28	61281: I14	1970-01-02T14:00:00	RC		13 (100.00)	4	0	3320.94	245.222	22.7381	48.7533
163: Car	61922: I28	61340: I17	1970-01-02T14:00:00	Mixed		11 (100.00)	3	0	8337.92	4747.64	1237.95	6.32241
163: Car	61922: I28	61369: I18	1970-01-02T14:00:00	Mixed		10 (100.00)	5	0	7963.64	3912.15	3262.98	7.32823
163: Car	61922: I28	61320: I15	1970-01-02T14:00:00	Mixed		9 (100.00)	6	0	9320.19	5329.08	983.806	6.29615
163: Car	61922: I28	61160: I11	1970-01-02T14:00:00	RC		25 (100.00)	25	0	1037.71	72.9064	5.44185	51.2405
163: Car	61922: I28	60509: I1	1970-01-02T14:00:00	Mixed		15 (100.00)	12	0	8038.93	2905.71	3216.8	9.95974
163: Car	61922: I28	60609: I2	1970-01-02T14:00:00	Mixed		37 (100.00)	22	0	9138.74	4865.82	2375.33	6.76134
163: Car	61922: I28	61153: I10	1970-01-02T14:00:00	Mixed		7 (100.00)	6	0	2202.37	102.003	7.37144	77.7284
163: Car	61922: I28	60690: I3	1970-01-02T14:00:00	Mixed		11 (100.00)	7	0	8734.68	2824.87	3024.21	11.1315
163: Car	61922: I28	60715: I4	1970-01-02T14:00:00	RC		66 (100.00)	65	0	1745.52	136.065	8.75793	46.1829
163: Car	61922: I28	61034: I8	1970-01-02T14:00:00	Mixed		45 (100.00)	32	0	2863.88	268.56	742.517	38.3898
163: Car	61922: I28	60796: I6	1970-01-02T14:00:00	RC		200 (100.00)	200	0	421.78	37.9356	2.56608	40.026
163: Car	61922: I28	60941: I7	1970-01-02T14:00:00	RC		40 (100.00)	40	0	2257.34	159.221	14.0877	51.0385
163: Car	61922: I28	61444: I19	1970-01-02T14:00:00	Mixed		11 (100.00)	2	0	5883.57	328.266	37.6739	64.5235
163: Car	61922: I28	62101: E12	1970-01-02T14:00:00	RC		429 (100.00)	429	0	296.014	22.1746	1.56434	48.0574
163: Car	61922: I28	62105: E6	1970-01-02T14:00:00	RC		236 (100.00)	236	0	689.186	57.3656	4.13575	43.2501
163: Car	61922: I28	61479: I20	1970-01-02T14:00:00	Mixed		19 (100.00)	4	0	4635.73	5480.23	6044.37	3.04524
163: Car	61922: I28	62106: E5	1970-01-02T14:00:00	RC		295 (100.00)	293	0	1897.74	139.672	10.5728	48.9136
163: Car	61922: I28	62111: E4	1970-01-02T14:00:00	Mixed		618 (100.00)	365	0	8142.2	2762.33	2708.36	10.6113
163: Car	61922: I28	62113: E21	1970-01-02T14:00:00	Mixed		289 (100.00)	171	0	8747.64	4392.69	3311.78	7.16907
163: Car	61922: I28	62107: E13	1970-01-02T14:00:00	Mixed		137 (100.00)	94	0	3805.27	153.992	8.07561	88.959
163: Car	61922: I28	62038: I30	1970-01-02T14:00:00	Mixed		43 (100.00)	21	0	8128.81	2386.75	2549.45	12.2609
163: Car	61922: I28	61551: I21	1970-01-02T14:00:00	Mixed		4 (100.00)	3	0	8928.41	2337.64	3097.22	13.7499
163: Car	61922: I28	61576: I22	1970-01-02T14:00:00	RC		1 (100.00)	0	0	5991.67	0	0	
163: Car	61922: I28	62025: I29	1970-01-02T14:00:00	Mixed		2 (100.00)	2	0	8812.29	4788.1	1288.24	6.62565
163: Car	61922: I28	61625: I23	1970-01-02T14:00:00	RC		1 (100.00)	0	0	8953.93	0	0	
163: Car	61922: I28	61634: I24	1970-01-02T14:00:00	Mixed		8 (100.00)	3	0	8651.5	5671.61	750.26	5.49146
163: Car	61922: I28	61889: I27	1970-01-02T14:00:00	RC		2 (100.00)	0	0	8935.17	0	0	
163: Car	61922: I28	61685: I25	1970-01-02T14:00:00	Mixed		5 (100.00)	4	0	8693.04	2666.03	1489.69	11.7384
163: Car	61922: I28	61770: I26	1970-01-02T14:00:00	Mixed		7 (100.00)	2	0	8542.6	371.688	23.6086	82.7397
163: Car	61685: I25	62038: I30	1970-01-02T14:00:00	RC		21 (100.00)	19	0	1712.22	256.205	595.711	24.0589
163: Car	61576: I22	61770: I26	1970-01-02T14:00:00	RC		8 (100.00)	0	0	2941.93	0	0	
163: Car	61576: I22	61889: I27	1970-01-02T14:00:00	RC		4 (100.00)	0	0	660.203	0	0	
163: Car	61685: I25	62025: I29	1970-01-02T14:00:00	RC		2 (100.00)	0	0	1177.37	0	0	
163: Car	61576: I22	61922: I28	1970-01-02T14:00:00	RC		4 (100.00)	0	0	5905.27	0	0	
163: Car	61576: I22	62101: E12	1970-01-02T14:00:00	Mixed		25 (100.00)	3	0	6644.1	348.876	35.0721	68.5595
163: Car	61576: I22	62105: E6	1970-01-02T14:00:00	RC		21 (100.00)	0	0	8118.26	0	0	
163: Car	61576: I22	62038: I30	1970-01-02T14:00:00	RC		4 (100.00)	0	0	3905.15	0	0	
163: Car	61576: I22	61685: I25	1970-01-02T14:00:00	RC		2 (100.00)	0	0	1447.19	0	0	
163: Car	61576: I22	61320: I15	1970-01-02T14:00:00	RC		1 (100.00)	0	0	4081.96	0	0	
163: Car	61576: I22	61340: I17	1970-01-02T14:00:00	RC		5 (100.00)	5	0	1956.55	4754.28	4310.96	1.48152
163: Car	61576: I22	61634: I24	1970-01-02T14:00:00	RC		1 (100.00)	0	0	1488.06	0	0	
163: Car	61576: I22	61369: I18	1970-01-02T14:00:00	RC		13 (100.00)	13	0	418.979	1221.41	1871.52	1.2349
163: Car	61576: I22	61444: I19	1970-01-02T14:00:00	RC		13 (100.00)	13	0	684.834	51.6485	2.97637	47.7343
163: Car	61576: I22	61625: I23	1970-01-02T14:00:00	RC		4 (100.00)	2	0	1319.72	123.067	11.9368	38.605
163: Car	61576: I22	61479: I20	1970-01-02T14:00:00	RC		2 (100.00)	0	0	1447.86	0	0	
163: Car	61576: I22	61551: I21	1970-01-02T14:00:00	RC		7 (100.00)	0	0	1900.15	0	0	
163: Car	61576: I22	62106: E5	1970-01-02T14:00:00	Mixed		18 (100.00)	1	0	7049.68	18186	0	1.39552
163: Car	61625: I23	61185: I12	1970-01-02T14:00:00	RC		12 (100.00)	0	0	2908.39	0	0	
163: Car	61625: I23	61270: I13	1970-01-02T14:00:00	RC		2 (100.00)	0	0	3561.11	0	0	
163: Car	61576: I22	62107: E13	1970-01-02T14:00:00	RC		23 (100.00)	0	0	8343.17	0	0	
163: Car	61625: I23	61281: I14	1970-01-02T14:00:00	RC		6 (100.00)	0	0	3895.86	0	0	
163: Car	61625: I23	61369: I18	1970-01-02T14:00:00	RC		5 (100.00)	0	0	1386.34	0	0	
163: Car	61625: I23	61444: I19	1970-01-02T14:00:00	RC		3 (100.00)	0	0	1556.14	0	0	
163: Car	61625: I23	61340: I17	1970-01-02T14:00:00	RC		5 (100.00)	0	0	3110.22	0	0	
163: Car	61625: I23	61034: I8	1970-01-02T14:00:00	RC		6 (100.00)	0	0	3898.36	0	0	
163: Car	61576: I22	62111: E4	1970-01-02T14:00:00	Mixed		95 (100.00)	0	0	4476.49	0	0	
163: Car	61576: I22	62113: E21	1970-01-02T14:00:00	RC		142 (100.00)	3	0	1621.59	18317.3	172.149	0.318701
163: Car	61625: I23	60941: I7	1970-01-02T14:00:00	RC		1 (100.00)	0	0	6266.92	0	0	
163: Car	61576: I22	62115: E20	1970-01-02T14:00:00	RC		91 (100.00)	1	0	1959.72	17865	0	0.394905
163: Car	61625: I23	60509: I1	1970-01-02T14:00:00	RC		19 (100.00)	4	0	3129.24	218.014	15.04	51.6721
163: Car	61625: I23	60796: I6	1970-01-02T14:00:00	RC		8 (100.00)	0	0	7071.08	0	0	
163: Car	61625: I23	60609: I2	1970-01-02T14:00:00	RC		6 (100.00)	0	0	5130.72	0	0	
163: Car	61625: I23	60715: I4	1970-01-02T14:00:00	RC		5 (100.00)	0	0	5274.25	0	0	
163: Car	61576: I22	61270: I13	1970-01-02T14:00:00	RC		1 (100.00)	1	0	3019.92	7392.54	0	1.47063
163: Car	61551: I21	61685: I25	1970-01-02T14:00:00	RC		26 (100.00)	17	0	492.687	42.037	1.92101	42.1932
163: Car	61551: I21	61770: I26	1970-01-02T14:00:00	RC		12 (100.00)	8	0	1699.08	111.642	7.79095	54.7883
163: Car	61576: I22	61185: I12	1970-01-02T14:00:00	RC		10 (100.00)	3	0	2367.2	3521.06	5899.52	2.42027
163: Car	61551: I21	61889: I27	1970-01-02T14:00:00	RC		4 (100.00)	0	0	1935.17	0	0	
163: Car	61551: I21	62025: I29	1970-01-02T14:00:00	RC		6 (100.00)	6	0	470.882	35.5845	3.4822	47.638
163: Car	61551: I21	62038: I30	1970-01-02T14:00:00	RC		6 (100.00)	5	0	1005.73	96.1387	25.5604	37.6605
163: Car	61551: I21	61922: I28	1970-01-02T14:00:00	Mixed		4 (100.00)	0	0	7834.48	0	0	
163: Car	61551: I21	61634: I24	1970-01-02T14:00:00	RC		16 (100.00)	4	0	1458.39	116.192	6.34522	45.1855
163: Car	61551: I21	61270: I13	1970-01-02T14:00:00	RC		1 (100.00)	1	0	3088.44	247.058	0	45.0032
163: Car	61551: I21	61281: I14	1970-01-02T14:00:00	RC		4 (100.00)	1	0	3774.96	258.368	0	52.5989
163: Car	61551: I21	61625: I23	1970-01-02T14:00:00	RC		22 (100.00)	5	0	1748.28	151.206	11.6044	41.624
163: Car	61551: I21	61340: I17	1970-01-02T14:00:00	RC		4 (100.00)	4	0	1499.72	118.034	8.45625	45.7408
163: Car	61551: I21	61369: I18	1970-01-02T14:00:00	RC		19 (100.00)	19	0	939.851	83.9613	3.77771	40.2979
163: Car	61551: I21	61576: I22	1970-01-02T14:00:00	RC		5 (100.00)	0	0	2358.59	0	0	
163: Car	61551: I21	61444: I19	1970-01-02T14:00:00	RC		11 (100.00)	7	0	1937.95	1023.41	2296.44	6.81701
163: Car	61551: I21	61479: I20	1970-01-02T14:00:00	RC		10 (100.00)	10	0	2573.17	207.274	12.2396	44.6916
163: Car	61551: I21	62101: E12	1970-01-02T14:00:00	Mixed		73 (100.00)	16	0	8497.76	422.726	25.2687	72.3682
163: Car	61576: I22	60715: I4	1970-01-02T14:00:00	RC		6 (100.00)	0	0	4968.54	0	0	
163: Car	61576: I22	60796: I6	1970-01-02T14:00:00	RC		9 (100.00)	0	0	6765.37	0	0	
163: Car	61551: I21	62105: E6	1970-01-02T14:00:00	Mixed		46 (100.00)	17	0	5319.59	360.88	25.7821	53.0663
163: Car	61576: I22	60941: I7	1970-01-02T14:00:00	RC		2 (100.00)	0	0	5961.22	0	0	
163: Car	61576: I22	61153: I10	1970-01-02T14:00:00	RC		2 (100.00)	1	0	4552.08	244.781	0	66.9475
163: Car	61576: I22	61160: I11	1970-01-02T14:00:00	RC		3 (100.00)	0	0	5393.14	0	0	
163: Car	61576: I22	61034: I8	1970-01-02T14:00:00	RC		12 (100.00)	6	0	3357.17	4670.41	6939.98	2.58774
163: Car	61576: I22	60690: I3	1970-01-02T14:00:00	RC		3 (100.00)	0	0	5844.07	0	0	
163: Car	61551: I21	62106: E5	1970-01-02T14:00:00	Mixed		71 (100.00)	12	0	4163.2	261.229	14.4937	57.3731
163: Car	61551: I21	62107: E13	1970-01-02T14:00:00	Mixed		96 (100.00)	20	0	7526.06	329.417	15.6777	82.2477
163: Car	61576: I22	60609: I2	1970-01-02T14:00:00	Mixed		20 (100.00)	7	0	3108.7	211.592	27.6925	52.891
163: Car	61551: I21	62111: E4	1970-01-02T14:00:00	Mixed		305 (100.00)	117	0	2163.6	136.251	19.6673	57.166
163: Car	61551: I21	62113: E21	1970-01-02T14:00:00	RC		252 (100.00)	31	0	1591.92	1123.99	3874.74	5.09873
163: Car	61576: I22	60509: I1	1970-01-02T14:00:00	RC		14 (100.00)	14	0	2421.34	2956.51	3379.16	2.94835
163: Car	61551: I21	62115: E20	1970-01-02T14:00:00	RC		178 (100.00)	25	0	2008.12	1373.73	4263.94	5.26249
163: Car	61551: I21	62116: E19	1970-01-02T14:00:00	RC		2 (100.00)	0	0	3498.94	0	0	
163: Car	61625: I23	61479: I20	1970-01-02T14:00:00	RC		2 (100.00)	0	0	1989.05	0	0	
163: Car	61634: I24	62115: E20	1970-01-02T14:00:00	RC		157 (100.00)	16	0	1060.28	43.4773	3.2435	87.7932
163: Car	61634: I24	62116: E19	1970-01-02T14:00:00	RC		2 (100.00)	2	0	2104.61	148.228	9.86844	51.1146
163: Car	61625: I23	61551: I21	1970-01-02T14:00:00	RC		18 (100.00)	0	0	1127.78	0	0	
163: Car	61685: I25	60509: I1	1970-01-02T14:00:00	RC		33 (100.00)	26	0	1785.25	120.202	8.88157	53.4675
163: Car	61685: I25	60796: I6	1970-01-02T14:00:00	RC		8 (100.00)	0	0	6998.73	0	0	
163: Car	61685: I25	60941: I7	1970-01-02T14:00:00	RC		12 (100.00)	0	0	6194.57	0	0	
163: Car	61685: I25	60609: I2	1970-01-02T14:00:00	Mixed		12 (100.00)	5	0	2235.23	144.874	14.9812	55.5435
163: Car	61634: I24	62113: E21	1970-01-02T14:00:00	RC		316 (100.00)	307	0	176.945	26.6083	36.1508	23.9399
163: Car	61634: I24	61922: I28	1970-01-02T14:00:00	RC		8 (100.00)	0	0	8753.45	0	0	
163: Car	61634: I24	62025: I29	1970-01-02T14:00:00	RC		4 (100.00)	0	0	2335.51	0	0	
163: Car	61634: I24	62111: E4	1970-01-02T14:00:00	RC		184 (100.00)	22	0	4581.82	272.976	26.4262	60.4248
163: Car	61634: I24	62038: I30	1970-01-02T14:00:00	RC		6 (100.00)	0	0	4025.01	0	0	
163: Car	61634: I24	62101: E12	1970-01-02T14:00:00	RC		32 (100.00)	3	0	9478.87	481.383	9.91377	70.8873
163: Car	61634: I24	62107: E13	1970-01-02T14:00:00	RC		39 (100.00)	2	0	8463.02	369.875	43.3918	82.3709
163: Car	61634: I24	62105: E6	1970-01-02T14:00:00	Mixed		19 (100.00)	4	0	8301.9	437.494	25.9536	68.3137
163: Car	61634: I24	62106: E5	1970-01-02T14:00:00	RC		17 (100.00)	1	0	7093.45	405.159	0	63.0281
163: Car	61685: I25	61034: I8	1970-01-02T14:00:00	RC		14 (100.00)	0	0	4591.66	0	0	
163: Car	61685: I25	61576: I22	1970-01-02T14:00:00	RC		7 (100.00)	0	0	1524.26	0	0	
163: Car	61685: I25	61625: I23	1970-01-02T14:00:00	RC		6 (100.00)	0	0	913.95	0	0	
163: Car	61685: I25	61160: I11	1970-01-02T14:00:00	RC		3 (100.00)	0	0	8354.82	0	0	
163: Car	61685: I25	61634: I24	1970-01-02T14:00:00	RC		10 (100.00)	10	0	53.6678	61.581	119.376	3.1374
163: Car	61685: I25	61889: I27	1970-01-02T14:00:00	RC		1 (100.00)	0	0	1100.84	0	0	
163: Car	61685: I25	61922: I28	1970-01-02T14:00:00	RC		4 (100.00)	0	0	8866.95	0	0	
163: Car	61685: I25	61770: I26	1970-01-02T14:00:00	RC		9 (100.00)	5	0	1497.28	99.1718	6.8785	54.3522
